"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"被膜 Capsule","2,2-Dihydroperoxypropane","C3H8O4","Organic oxygen compounds","Organic hydroperoxides",NA,"HMDB0034260",69.0438576694501,75.6108341289205,-0.00291851914943442,0.0833460992628358,1
"被膜 Capsule","2,2,2-Trifluoroethanesulfonyl chloride","C2H2ClF3O2S","Organohalogen compounds","Sulfonyl halides","Sulfonyl chlorides","HMDB0245338",98.4051756563605,98.6810933135321,0.0191103613512883,0.91833773092748,1
"被膜 Capsule","2,3-Didehydrosparteine","C15H24N2","Organoheterocyclic compounds","Quinolizidines",NA,"HMDB0245094",73.7756714060032,81.6519925038011,0.0159691124811283,7.36920535574919e-05,1
"被膜 Capsule","2H-Imidazol-2-one, 1,3-dihydro-4-hydroxy-","C3H4N2O2","Organoheterocyclic compounds","Azoles","Imidazoles","HMDB0253419",84.9544873241556,89.4239949082423,0.0104036839576603,0.0257630950236976,1
"被膜 Capsule","3-Diphosphoglyceric acid","C3H4O8P2","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0245860",69.5027458060633,68.9084544393763,0.00446769055503698,0.0164178475786771,1
"被膜 Capsule","3-Isopropyl-2-methoxy-5-methylpyrazine","C9H14N2O","Organoheterocyclic compounds","Diazines","Pyrazines","HMDB0029742",92.8157676972843,95.6048230260599,0.0243258642784182,0.000178253134294501,1
"被膜 Capsule","3-Methyl-2-cyclohexen-1-one","C7H10O","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0031541",44.3842623937411,48.6439659135108,0.00539012929020864,0.0109085279595448,1
"被膜 Capsule","3,4-Dihydroxymethamphetamine","C10H15NO2","Benzenoids","Benzene and substituted derivatives","Phenethylamines","HMDB0246034",73.9411720454375,81.2630387892932,-0.0034700488397188,0.0707346484439523,1
"被膜 Capsule","3'-N-Acetyl-4'-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6","Organoheterocyclic compounds","Benzopyrans","1-benzopyrans","HMDB0038564",63.0406981117882,70.1460344400835,-0.00231764029130566,0.000385350754121328,1
"被膜 Capsule","3',5'-Dideoxythymidine","C10H14N2O3","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","HMDB0246113",69.4877002933875,74.1045224709169,0.00563201443655703,0.0360653287788289,1
"被膜 Capsule","4-(Methylnitrosoamino)-4-(3-pyridyl)-1-butanol","C10H15N3O2","Organoheterocyclic compounds","Pyridines and derivatives",NA,"HMDB0247003",89.9872113142255,93.7891163678795,-0.00648928644676494,0.0419138974219215,1
"被膜 Capsule","4-Nitrophenyl sulfate","C6H5NO6S","Organic acids and derivatives","Organic sulfuric acids and derivatives","Arylsulfates","HMDB0006492",91.3864439930791,95.0797355114741,-0.0118948695315256,0.410502783802785,1
"被膜 Capsule","4-Oxo-1-(3-pyridyl)-1-butanone","C9H9NO2","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0062406",81.5617242157526,86.0984406491991,0.00586176909426217,0.0043441993714862,1
"被膜 Capsule","4,5-Dichloro-3H-1,3-dithiol-2-one","C3Cl2OS2","Organohalogen compounds","Aryl halides","Aryl chlorides","HMDB0033151",97.9538102760852,97.9809766274177,-0.0061253973742087,0.146611658734578,1
"被膜 Capsule","5-Chloro-2-(3,5-di-tert-butyl-2-hydroxyphenyl)-2H-benzotriazole","C20H24ClN3O","Organoheterocyclic compounds","Azoles","Triazoles","HMDB0041339",78.7482133453697,85.2975495915986,-0.00160691448530215,0.15582940406157,1
