"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"髓质 Medulla","Gatifloxacin","C19H22FN3O4","Organoheterocyclic compounds","Quinolines and derivatives","Quinoline carboxylic acids","HMDB0015178",77.2546787727983,70.9343512122145,0.00463384164729563,0.00668239706294463,1
"髓质 Medulla","Genipin 1-gentiobioside","C23H34O15","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0252678",58.5197342298224,55.860870330444,6.74320344729029e-05,0.123986353981848,1
"髓质 Medulla","geranylgeranyl-chlorophyll b","C55H64MgN4O6",NA,NA,NA,"HMDB0304371",93.4510416390926,91.5199982399789,0.00299259396991758,0.794450304211691,1
"髓质 Medulla","Guanosine diphosphate","C10H15N5O11P2","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","HMDB0001201",80.7846043889139,76.2699652395829,0.00291073670900599,0.0882335386090303,1
"髓质 Medulla","Ichangin 4-glucoside","C32H42O14","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0039340",53.6980173121211,51.6159193910327,-0.00370088657938944,0.0119254561863484,1
"髓质 Medulla","Idremcinal","C39H69NO12","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0253381",55.77203060063,52.6565318783825,0.00486910403523177,0.848593956812033,1
"髓质 Medulla","Invertin","C22H26N2O9","Phenylpropanoids and polyketides","Tetracyclines",NA,"HMDB0303043",59.9332927442624,58.3243498921987,-0.00158489065674894,0.240807966740866,1
"髓质 Medulla","Isofucosterol glucoside","C35H58O6","Lipids and lipid-like molecules","Steroids and steroid derivatives","Stigmastanes and derivatives","HMDB0029768",56.3702782116102,54.7064064768777,0.00955864612038476,0.000427141480708915,1
"髓质 Medulla","Jubanine B","C43H47N5O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0030206",49.4004288323583,46.3182558190698,0.00698574065407748,0.00263532707896298,1
"髓质 Medulla","LysoPA(0:0/18:2(9Z,12Z))","C21H39O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0007852",99.8120549540726,97.5013200158402,0.0298485152980801,0.0171775389475366,1
"髓质 Medulla","Mesoxalic acid","C3H2O5","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","HMDB0031522",70.482039336104,65.5569366832402,0.00314161855153183,0.000411281707253982,1
