"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"肝实质 Hepatic Parenchyma","L-Tyrosine, N-(2-(methoxycarbonyl)phenyl)-O-(2-(5-methyl-2-phenyl-4-oxazolyl)ethyl)-","C29H28N2O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0252993",85.0611543842315,70.3996929724108,0.277000137068946,0,0
"肝实质 Hepatic Parenchyma","Lac Dye","C26H35N3O11","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0253936",60.8544991989214,52.7524156757393,0.0996499509306957,0,0
"肝实质 Hepatic Parenchyma","LANEPITANT","C33H45N5O3","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","HMDB0253970",60.4957452801005,56.5772613881856,0.0532336989063034,0,0
"肝实质 Hepatic Parenchyma","Lariciresinol-sesquilignan","C30H36O10","Lignans, neolignans and related compounds","Furanoid lignans","Tetrahydrofuran lignans","HMDB0301744",93.6763273202421,81.047236442194,0.513619181826059,0,0
"肝实质 Hepatic Parenchyma","Latamoxef","C20H20N6O9S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0015574",91.0858654649719,77.5578926517651,0.187880059742317,0,0
"肝实质 Hepatic Parenchyma","Latanoprost","C26H40O5","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","HMDB0014792",86.0725449365832,84.3124996131205,0.0386329464673956,0,0
"肝实质 Hepatic Parenchyma","Launobine","C18H17NO4","Organoheterocyclic compounds","Indoles and derivatives","Carbazoles","HMDB0030217",64.678206507436,67.7874824356697,-0.298796773944202,0,0
"肝实质 Hepatic Parenchyma","Lc3Cer","C40H72N2O18","Lipids and lipid-like molecules","Sphingolipids","Glycosphingolipids","HMDB0062485",75.532936564735,68.4262979034225,0.135121023764735,0,0
"肝实质 Hepatic Parenchyma","Lenthionine","C2H4S5","Organosulfur compounds","Organic trisulfides",NA,"HMDB0031258",99.9993074248671,99.9956669493466,0.171020261638396,0,0
"肝实质 Hepatic Parenchyma","Leptomycin B","C33H48O6","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0254018",73.4048840398369,64.661495892887,0.148091803640494,0,0
"肝实质 Hepatic Parenchyma","Leucylphenylalanine","C15H22N2O3","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0013243",86.3521144318806,86.9451373886561,-0.0475679160365938,0,0
"肝实质 Hepatic Parenchyma","Leukotriene A4","C20H30O3","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0001337",76.4960777161643,69.2631956867576,0.0380201563635136,0,0
"肝实质 Hepatic Parenchyma","Leurubicin","C33H40N2O12","Phenylpropanoids and polyketides","Anthracyclines",NA,"HMDB0254043",60.6148682029522,53.8573435923466,0.0803751122565652,0,0
"肝实质 Hepatic Parenchyma","Levonantradol","C27H35NO4","Organoheterocyclic compounds","Quinolines and derivatives","Benzoquinolines","HMDB0254057",99.1324342169053,96.2599582789123,0.189031538717535,0,0
"肝实质 Hepatic Parenchyma","Licoricesaponin B2","C42H64O15","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0038739",92.8819436428529,80.7470179326396,0.400173405739823,0,0
"肝实质 Hepatic Parenchyma","Licoricesaponin G2","C42H62O17","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0039318",96.7005720670597,91.5945007397137,0.285206368559329,0,0
"肝实质 Hepatic Parenchyma","Linalool oxide D 3-[apiosyl-(1->6)-glucoside]","C21H36O11","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0031367",99.4948818697682,93.0225504336146,0.365981048968987,0,0
"肝实质 Hepatic Parenchyma","Linsidomine","C6H10N4O2","Organoheterocyclic compounds","Oxazinanes","Morpholines","HMDB0254106",83.08569924694,87.2992095277594,-0.308061249330051,0,0
"肝实质 Hepatic Parenchyma","Linusitamarin","C17H22O9","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0040865",79.3797297110115,82.6226098583092,-0.0908832632542095,0,0
"肝实质 Hepatic Parenchyma","Lipoteichoic acid","C39H70N2O13","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0254121",63.2833601898579,56.5983076342162,0.0662690076308283,0,0
"肝实质 Hepatic Parenchyma","Lisinopril, epsilon-biotinamidocaproyl-","C37H56N6O8S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0244524",63.4717406259956,53.9409095692329,0.136397165900201,0,0
"肝实质 Hepatic Parenchyma","Lisofylline","C13H20N4O3","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","HMDB0243557",98.6517870747012,96.0959213613207,0.0725766715504048,0,0
"肝实质 Hepatic Parenchyma","Lobeglitazone","C24H24N4O5S","Organic oxygen compounds","Organooxygen compounds","Ethers","HMDB0254136",99.7005766842273,91.7176831797164,0.430272787519826,0,0
"肝实质 Hepatic Parenchyma","Lomefloxacin","C17H19F2N3O3","Organoheterocyclic compounds","Lactams","Beta lactams","HMDB0015113",89.2710877585037,92.1528452667612,-0.131092321881915,0,0
"肝实质 Hepatic Parenchyma","Lopinavir","C37H48N4O5","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0015539",86.7554240175822,83.0602479742988,0.0896588558009657,0,0
"肝实质 Hepatic Parenchyma","Lovastatin acid","C24H38O6","Organic acids and derivatives","Hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives","HMDB0254177",99.7926891768975,96.2259128809216,0.251859619684178,0,0
"肝实质 Hepatic Parenchyma","Lucyoside J","C42H66O15","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0031774",54.8226315084748,49.4753913673251,0.0763023207559693,0,0
"肝实质 Hepatic Parenchyma","Luliconazole","C14H9Cl2N3S2","Benzenoids","Benzene and substituted derivatives","Halobenzenes","HMDB0254197",99.4784909249572,91.5914057035327,0.227131874141193,0,0
"肝实质 Hepatic Parenchyma","Lumichrome","C12H10N4O2","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","HMDB0254199",96.1515908450802,95.6137147243251,-0.124514109188413,0,0
"肝实质 Hepatic Parenchyma","Lupiwighteone hydrate 7-glucoside","C26H30O11","Phenylpropanoids and polyketides","Isoflavonoids","Isoflavonoid O-glycosides","HMDB0034813",75.920778639136,69.6457421587258,0.0977714175081857,0,0
"肝实质 Hepatic Parenchyma","Lyciumin D","C45H57N9O11","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0040695",94.855782771501,81.9930794990993,0.358496060715229,0,0
"肝实质 Hepatic Parenchyma","Lyciumoside III","C32H56O13","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0039553",82.2072831200971,76.8553194386842,0.102505455762956,0,0
"肝实质 Hepatic Parenchyma","Lyoniresinol 9'-sulfate","C22H28O11S","Lignans, neolignans and related compounds","Aryltetralin lignans",NA,"HMDB0039926",96.3969933004899,86.248135240701,0.285584065822937,0,0
"肝实质 Hepatic Parenchyma","Lysine","C6H14N2O2","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0000182",83.5407211092283,85.0726404991674,-0.0475161425354968,0,0
"肝实质 Hepatic Parenchyma","LysoPA(0:0/16:0)","C19H39O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0007849",100,99.9616215513559,0.309790512756389,0,0
"肝实质 Hepatic Parenchyma","LysoPA(0:0/18:0)","C21H43O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0007850",100,99.9962859565828,0.375258763273873,0,0
"肝实质 Hepatic Parenchyma","LysoPA(0:0/18:2(9Z,12Z))","C21H39O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0007852",99.9990765664895,98.6276609573566,0.512048341473891,0,0
"肝实质 Hepatic Parenchyma","LysoPA(22:5(4Z,7Z,10Z,13Z,16Z)/0:0)","C25H41O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0114753",77.530554106278,73.0700901893543,0.126991244748451,0,0
"肝实质 Hepatic Parenchyma","LysoPA(P-16:0/0:0)","C19H39O6P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0011154",95.5014936537032,85.5406099697305,0.104479422996222,0,0
"肝实质 Hepatic Parenchyma","LysoPC(14:1(9Z)/0:0)","C22H44NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0010380",82.4448363906678,75.833338491727,0.119785750520591,0,0
"肝实质 Hepatic Parenchyma","LysoPC(15:0/0:0)","C23H48NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0010381",100,99.9882388625123,0.402010285230149,0,0
"肝实质 Hepatic Parenchyma","LysoPC(16:0/0:0)","C24H50NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0010382",93.3595896261479,88.4784183127101,0.138983206512779,0,0
"肝实质 Hepatic Parenchyma","LysoPC(17:0/0:0)","C25H52NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0012108",99.9886879394966,99.3915158868207,0.501054442815135,0,0
"肝实质 Hepatic Parenchyma","LysoPC(22:1(13Z)/0:0)","C30H60NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0010399",61.5322993956128,52.4014385728169,0.0851454975812979,0,0
"肝实质 Hepatic Parenchyma","LysoPC(24:1(15Z)/0:0)","C32H64NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0010406",49.2196986836455,39.8151644392723,0.08760823170881,0,0
"肝实质 Hepatic Parenchyma","LysoPC(28:0/0:0)","C36H74NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0029206",98.0224671373099,92.3948770961132,0.346822901726458,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/16:0)","C21H44NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011473",100,99.9832868046228,0.831115388060714,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/18:1(11Z))","C23H46NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011475",99.8831856609244,97.0584776136033,0.357414040134996,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/18:2(9Z,12Z))","C23H44NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011477",90.1425781340179,79.3270153328092,0.187862964557208,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/20:1(11Z))","C25H50NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011482",95.9011095053628,86.4864530266359,0.202019598549968,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/20:2(11Z,14Z))","C25H48NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011483",99.7640627380727,95.9653108344837,0.435558847925695,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/22:4(7Z,10Z,13Z,16Z))","C27H48NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011493",97.7800658408093,93.7313137190574,0.266755044374904,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C27H44NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011496",98.5289704178075,95.3983002061294,0.470843488683819,0,0
"肝实质 Hepatic Parenchyma","LysoPE(0:0/24:6(6Z,9Z,12Z,15Z,18Z,21Z))","C29H48NO7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011499",80.3117049814621,74.1415917152072,0.0955877543638566,0,0
"肝实质 Hepatic Parenchyma","LysoPE(P-16:0/0:0)","C21H44NO6P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0011152",86.9491141964051,78.7829079721942,0.131186878309947,0,0
"肝实质 Hepatic Parenchyma","LysoPE(P-18:0/0:0)","C23H48NO6P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0240598",64.5251474030741,54.0739961250147,0.0536064950446094,0,0
"肝实质 Hepatic Parenchyma","LysoPG(16:0/0:0)","C22H45O9P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","HMDB0240601",84.8305268649894,79.0986016626534,0.13514823360887,0,0
"肝实质 Hepatic Parenchyma","LysoPG(18:1(9Z)/0:0)","C24H47O9P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","HMDB0240602",98.5088857389546,96.4178051241419,0.151741096021308,0,0
"肝实质 Hepatic Parenchyma","LysoPG(18:2(9Z,12Z)/0:0)","C24H45O9P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","HMDB0240600",99.842785444841,97.3679812317006,0.582743838897456,0,0
"肝实质 Hepatic Parenchyma","LysoPI(0:0/18:0)","C27H53O12P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","HMDB0061704",100,99.9622405585921,0.671090659383606,0,0
"肝实质 Hepatic Parenchyma","LysoPI(16:0/0:0)","C25H49O12P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","HMDB0061695",99.6908806323673,95.6359989848281,0.44572970065911,0,0
"肝实质 Hepatic Parenchyma","LysoPS(16:0/0:0)","C22H44NO9P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","HMDB0240605",86.0159846340664,80.837392989124,0.082710176093435,0,0
"肝实质 Hepatic Parenchyma","LysoSM(d18:0)","C23H51N2O5P","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids","HMDB0012082",83.7967430500085,71.0997901565469,0.111295124777491,0,0
"肝实质 Hepatic Parenchyma","Lysylasparagine","C10H20N4O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0028946",99.9621392260704,99.6552129694396,0.0673697571094607,0,0
"肝实质 Hepatic Parenchyma","Lysylglutamic acid","C11H21N3O5","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0028950",74.4866863973627,68.1037951333651,0.0498361043611169,0,0
"肝实质 Hepatic Parenchyma","Lysylvaline","C11H23N3O3","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0028964",99.7005766842273,98.3181573392593,0.0545692776929765,0,0
"肝实质 Hepatic Parenchyma","Mabioside D","C42H70O14","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0040655",68.8265006948837,61.1597719577342,0.0770210827966064,0,0
"肝实质 Hepatic Parenchyma","Maclurin 3-C-(6''-p-hydroxybenzoyl-glucoside)","C26H24O13","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0032646",70.1604004007701,58.2696271719416,0.147072782428292,0,0
"肝实质 Hepatic Parenchyma","Magnesium octanoate","C16H30MgO4","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0303346",99.6881103318358,98.1312171539285,0.0693354989922723,0,0
"肝实质 Hepatic Parenchyma","Maleic acid","C4H4O4","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","HMDB0000176",94.7142665860201,95.2435483970808,-0.115628976623544,0,0
"肝实质 Hepatic Parenchyma","Malic acid","C4H6O5","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","HMDB0000156",99.8561752307429,99.8303920172827,-0.208922922256986,0,0
"肝实质 Hepatic Parenchyma","Mannitol","C6H14O6","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0000765",89.2064474127702,93.8650192820754,-0.231169860350794,0,0
"肝实质 Hepatic Parenchyma","Martynoside","C31H40O15","Phenylpropanoids and polyketides","Flavonoids","Flavans","HMDB0254342",82.201280802279,63.169688453658,0.283053078262022,0,0
"肝实质 Hepatic Parenchyma","Maslinic acid","C30H48O4","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","HMDB0002392",77.8756873808194,66.4405226897102,0.1036170892951,0,0
"肝实质 Hepatic Parenchyma","Mecinarone","C24H27NO6","Phenylpropanoids and polyketides","Linear 1,3-diarylpropanoids","Chalcones and dihydrochalcones","HMDB0254392",95.7081119016728,92.0655652464577,0.234355952279434,0,0
"肝实质 Hepatic Parenchyma","Medroxyprogesterone","C22H32O3","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","HMDB0001939",96.8153086807367,89.1067106574476,0.146534448160512,0,0
"肝实质 Hepatic Parenchyma","Menatetrenone","C31H40O2","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","HMDB0030017",79.7950439323493,79.6606602331181,0.0829339587612922,0,0
"肝实质 Hepatic Parenchyma","Merodesmosine","C18H34N4O6","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0030407",76.4568317919689,65.8239914824604,0.0471525241962003,0,0
"肝实质 Hepatic Parenchyma","Mesylate","CH4O3S","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives","HMDB0240280",92.3973719082292,95.1847427096423,-0.165752906580747,0,0
"肝实质 Hepatic Parenchyma","Metabolite A","C41H62O15","Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","HMDB0254494",86.4885517330538,80.1527709858928,0.0706780520962685,0,0
"肝实质 Hepatic Parenchyma","Metamizol","C13H17N3O4S","Organoheterocyclic compounds","Azoles","Pyrazoles","HMDB0254502",61.8742006528675,75.7027279648899,-0.275945168480203,0,0
"肝实质 Hepatic Parenchyma","Methanedithiol","CH4S2","Organosulfur compounds","Thiols","Alkylthiols","HMDB0040184",78.0252836095169,89.3710267473027,-0.126543039808556,0,0
"肝实质 Hepatic Parenchyma","METHANESULFONYL FLUORIDE","CH3FO2S","Organohalogen compounds","Sulfonyl halides","Sulfonyl fluorides","HMDB0254520",38.3995973829894,65.3374517948115,-0.328424842478848,0,0
"肝实质 Hepatic Parenchyma","Methidathion","C6H11N2O4PS3","Organoheterocyclic compounds","Azoles","Thiadiazoles","HMDB0254527",99.6744896875563,96.4425654135897,0.182343639591869,0,0
"肝实质 Hepatic Parenchyma","methoxycatecholamine","C7H9NO3","Benzenoids","Phenols","Methoxyphenols","HMDB0254544",89.4167593947817,78.1744238590149,-0.0012104798589484,0,0
"肝实质 Hepatic Parenchyma","Methyl (2-propenylthio) selenide","C4H8SSe","Organosulfur compounds","Allyl sulfur compounds",NA,"HMDB0030877",99.5378215280054,88.509987681756,0.352076820032947,0,0
"肝实质 Hepatic Parenchyma","Methyl (2S)-2-[[4-[[(2R)-2-amino-3-sulfanylpropyl]amino]-2-phenylbenzoyl]amino]-4-methylsulfanylbutanoate","C22H29N3O3S2","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0252503",84.5631928637058,87.4929587926883,-0.138038313645904,0,0
"肝实质 Hepatic Parenchyma","Methyl 2-(1H-indole-3-carbonyl)thiazole-4-carboxylate","C14H10N2O3S","Organoheterocyclic compounds","Indoles and derivatives","Indolecarboxylic acids and derivatives","HMDB0246680",96.9452819473366,89.9374183684207,0.065265630604457,0,0
"肝实质 Hepatic Parenchyma","Methyl 2E,4Z-hexadecadienoate","C17H30O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","HMDB0031050",64.8836704635174,47.0235037047583,0.0715562631368006,0,0
"肝实质 Hepatic Parenchyma","Methyl 3-carbazolecarboxylate","C14H11NO2","Organoheterocyclic compounds","Indoles and derivatives","Carbazoles","HMDB0029744",100,99.9962859565828,0.318461512472175,0,0
"肝实质 Hepatic Parenchyma","Methyl 3,4,6-tri-O-galloyl-beta-D-glucopyranoside","C28H26O18","Phenylpropanoids and polyketides","Tannins",NA,"HMDB0039183",65.9336143649317,50.9251063144928,0.121015400900456,0,0
"肝实质 Hepatic Parenchyma","Methyl 4-chloro-1H-indole-3-acetate","C11H10ClNO2","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","HMDB0032937",99.9046554900431,99.1470080285239,-0.0330888973558794,0,0
"肝实质 Hepatic Parenchyma","Methyl helianthenoate F glucoside","C17H22O8","Lipids and lipid-like molecules","Fatty Acyls","Fatty acyl glycosides","HMDB0040797",76.8869209494743,78.5990628230444,-0.0494441819016099,0,0
"肝实质 Hepatic Parenchyma","Methyl methanethiosulfonate","C2H6O2S2","Organosulfur compounds","Sulfonyls",NA,"HMDB0031832",99.2806452953371,98.0464131625699,0.0528036395355107,0,0
"肝实质 Hepatic Parenchyma","Methyl methylthio selenide","C2H6SSe","Organosulfur compounds","Thioselenides",NA,"HMDB0030879",74.2643697797149,68.0468464676352,0.045180109402072,0,0
"肝实质 Hepatic Parenchyma","Methyl parathion","C8H10NO5PS","Organic acids and derivatives","Organic thiophosphoric acids and derivatives","Thiophosphoric acid esters","HMDB0256125",97.9582885083317,90.3057276739565,0.108850752618057,0,0
"肝实质 Hepatic Parenchyma","Methyl triclosan","C13H9Cl3O2","Benzenoids","Benzene and substituted derivatives","Diphenylethers","HMDB0254618",64.0853621937086,72.9351466118639,-0.161118368878907,0,0
"肝实质 Hepatic Parenchyma","Methylallyl hexasulfide","C4H8S6","Organosulfur compounds","Allyl sulfur compounds",NA,"HMDB0302195",99.8113887054847,98.5193346910225,0.250827435919587,0,0
"肝实质 Hepatic Parenchyma","Methylenediphosphonic acid","CH6O6P2","Organic acids and derivatives","Organic phosphonic acids and derivatives","Bisphosphonates","HMDB0254641",96.6973400497731,87.6235693195253,0.114056586368571,0,0
"肝实质 Hepatic Parenchyma","Methylpicraquassioside A","C19H24O10","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0038347",88.8982514786479,81.0961380138534,0.146294582317531,0,0
"肝实质 Hepatic Parenchyma","Methylselenic acid","CH4O2Se","Organic acids and derivatives","Seleninic acids and derivatives",NA,"HMDB0060489",96.6223110770467,83.0484868368111,0.116809781082542,0,0
"肝实质 Hepatic Parenchyma","Methylsuccinic acid","C5H8O4","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0001844",99.8723353171763,98.7068938835895,0.362482970355712,0,0
"肝实质 Hepatic Parenchyma","mezerein","C38H38O10","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","HMDB0254694",98.511656039486,91.0157289738717,0.624883546143949,0,0
"肝实质 Hepatic Parenchyma","MG(a-13:0/0:0/0:0)[rac]","C16H32O4","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","HMDB0072841",90.2245328580729,78.3186525450483,0.209390129949345,0,0
"肝实质 Hepatic Parenchyma","Mikamycin B","C45H54N8O10","Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides","HMDB0256777",87.985899170295,82.691938668763,0.221789719607554,0,0
"肝实质 Hepatic Parenchyma","Milataxel","C44H55NO16","Lipids and lipid-like molecules","Prenol lipids","Diterpenoids","HMDB0254719",54.2284020444818,42.3134776445537,0.122224542593626,0,0
"肝实质 Hepatic Parenchyma","milbemycin alpha5","C38H56O10","Phenylpropanoids and polyketides","Macrolides and analogues","Milbemycins","HMDB0254723",65.2306506050798,56.7555354722097,0.0813076422586096,0,0
"肝实质 Hepatic Parenchyma","Mimosine","C8H10N2O4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0015188",80.5010088511102,82.1434982574946,-0.042799912955455,0,0
"肝实质 Hepatic Parenchyma","Mocimycin","C43H60N2O12","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0030465",97.363828185961,94.7019170654105,0.133197233188973,0,0
"肝实质 Hepatic Parenchyma","Modithromycin","C43H64N6O11","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0254824",84.9115581555339,77.3907606979926,0.140911798843736,0,0
"肝实质 Hepatic Parenchyma","Monocrotaline","C16H23NO6","Organoheterocyclic compounds","Pyrrolizines",NA,"HMDB0034363",95.9295050858101,98.2624466880018,-0.341323942592537,0,0
"肝实质 Hepatic Parenchyma","Monohydroxydiacetyltaxine","C28H23NO8","Benzenoids","Phenol esters",NA,"HMDB0254859",77.2066598024776,65.418541742753,0.12795232827964,0,0
"肝实质 Hepatic Parenchyma","Monoiodothyronine","C15H14INO4","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0000793",98.9976129243754,97.6552005892949,0.0965861519266584,0,0
"肝实质 Hepatic Parenchyma","Morellinol","C33H38O7","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","HMDB0034352",82.0586103249101,77.4210920525661,0.0595938424511876,0,0
"肝实质 Hepatic Parenchyma","morpholino","C4H8NO","Organoheterocyclic compounds","Oxazinanes","Morpholines","HMDB0254896",57.8360259115443,64.89362360646,-0.0960054536593845,0,0
"肝实质 Hepatic Parenchyma","Morroniside","C17H26O11","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","HMDB0254897",80.9927371954401,86.3137500077376,-0.157099466214295,0,0
"肝实质 Hepatic Parenchyma","Mosapride","C21H25ClFN3O3","Benzenoids","Phenol ethers","Aminophenyl ethers","HMDB0254899",94.4058397935203,96.3924258274579,-0.123557086309491,0,0
"肝实质 Hepatic Parenchyma","Motexafin","C48H67N5O10",NA,NA,NA,"HMDB0254902",57.3288300559139,49.6295241691375,0.0831569254886687,0,0
"肝实质 Hepatic Parenchyma","Mpb-PE","C47H77N2O11P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0254913",54.4666478901853,44.4509096311336,0.0924930161235322,0,0
"肝实质 Hepatic Parenchyma","Myelopeptides","C35H48N6O8","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0260304",62.7325321008574,55.570136614897,0.062520250502899,0,0
"肝实质 Hepatic Parenchyma","myo-Inositol 1,3,4,5-tetrakisphosphate","C6H16O18P4","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","HMDB0001059",91.6168397334971,80.0147323722214,0.144883302749871,0,0
"肝实质 Hepatic Parenchyma","myo-Inositol 1,3,4,5,6-pentakisphosphate","C6H17O21P5","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","HMDB0003529",94.032080080154,73.4402565165987,0.50500894214191,0,0
"肝实质 Hepatic Parenchyma","myo-Inositol hexakisphosphate","C6H18O24P6","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","HMDB0003502",56.1292899258021,36.0051749004946,0.132305229771409,0,0
"肝实质 Hepatic Parenchyma","Myristic acid","C14H28O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0000806",95.8794088178666,82.5309967873524,0.118066494470763,0,0
"肝实质 Hepatic Parenchyma","Myristoleic acid","C14H26O2","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","HMDB0002000",99.9233550186303,94.7204872824963,0.15039216638012,0,0
"肝实质 Hepatic Parenchyma","Myrtucommulone A","C38H52O10","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","HMDB0254980",89.3348046707267,80.6355966301246,0.291360077984186,0,0
