"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"粘膜下（Submucosa）","1-Lyso-2-arachidonoyl-phosphatidate","C23H39O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0012496",97.9073104373591,97.1574565810248,0.131110384675073,0,0
"粘膜下（Submucosa）","1-Methyl-2-nitro-3-((tetrahydrofuran-3-yl)methyl)guanidine","C7H14N4O3","Organic nitrogen compounds","Organonitrogen compounds","Guanidines","HMDB0244741",99.8527849728863,99.6210707621645,0.076155861404807,0,0
"粘膜下（Submucosa）","1-Methyl-4-phenyl-2H-pyridine","C12H13N","Organoheterocyclic compounds","Pyridines and derivatives","Hydropyridines","HMDB0243930",100,99.9954069183293,0.17337271110392,0,0
"粘膜下（Submucosa）","1-Methylpyrene","C17H12","Benzenoids","Pyrenes",NA,"HMDB0243945",92.6429756070291,89.3836658533085,0.0492225136559523,0,0
"粘膜下（Submucosa）","1-Naphthylamine","C10H9N","Benzenoids","Naphthalenes",NA,"HMDB0243964",100,100,0.0754275049068225,0,0
"粘膜下（Submucosa）","1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene","C20H24N4O9S","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","HMDB0060326",84.0485995937611,89.2389837806803,-0.0824895149183098,0,0
"粘膜下（Submucosa）","1-nitrosonaphthalene","C10H7NO","Benzenoids","Naphthalenes",NA,"HMDB0062189",99.9012354881389,99.6543706042773,0.121241123476553,0,0
"粘膜下（Submucosa）","1-nonadecanoyl-glycero-3-phosphate","C22H45O7P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0062322",97.6110169017759,98.8390986077221,-0.170939213170926,0,0
"粘膜下（Submucosa）","1-Oleoyl-sn-glycero-3-phospho-D-myo-inositol(1-)","C27H50O12P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","HMDB0242160",87.7028865326202,93.8596239414382,-0.379321221208263,0,0
"粘膜下（Submucosa）","1-Phenyl-1-cyclohexene","C12H14","Benzenoids","Benzene and substituted derivatives",NA,"HMDB0243990",99.6738907627229,98.8356537964691,0.0824191266123688,0,0
"粘膜下（Submucosa）","1-Phenyl-2-benzylaminopropane","C16H19N","Benzenoids","Benzene and substituted derivatives","Phenethylamines","HMDB0255723",99.2042934610439,97.7235538969427,0.0960360382997757,0,0
"粘膜下（Submucosa）","1-Phenylcyclohexylamine","C12H17N","Organic nitrogen compounds","Organonitrogen compounds","Amines","HMDB0243991",97.0706073085739,94.0169369886608,0.0660896710641146,0,0
